data,Rostelecom,TTK
2022-02-01,0.6917070417235054,0.490287333063537
2022-02-15,0.682168790063037,0.5324701598219705
2022-03-01,0.6621734042103185,0.4878520748226189
2022-03-08,0.6717638100512253,0.48125526537489477
2022-03-15,0.6024489252678512,0.4756888168557536
2022-04-01,0.633263429143194,0.4816830646849487
2022-04-15,0.6368885314292067,0.5037773359840955
2022-05-01,0.6545000709485173,0.4617486338797814
